# waittime_set	su_S_North
# "waittime"	"su_S_North"
# 41
0	0.935
69	0.385
138	0.695
207	0.75
276	0.4
345	0.885
414	0.41
483	0.665
552	0.735
621	0.355
690	0.91
759	0.42
828	0.67
897	0.78
966	0.38
1035	0.92
1104	0.45
1173	0.67
1242	0.745
1311	0.285
1380	0.92
1449	0.45
1518	0.555
1587	0.765
1656	0.325
1725	0.915
1794	0.475
1863	0.535
1932	0.87
2001	0.27
2070	0.905
2139	0.515
2208	0.615
2277	0.865
2346	0.325
2415	0.81
2484	0.465
2553	0.55
2622	0.9
2691	0.36
2760	0.885
