# _1100_cz_vpB12_set	t_cz_set	avg_S_North	su_S_North
# "_1100_cz_vpB12"	"t_cz"	"avg_S_North"	"su_S_North"
# 21	101
-50	0	148.342488606771	0.443333333333333
-50	1.5	129.666951497396	0.153333333333333
-50	3	133.192138671875	0.243333333333333
-50	4.5	159.507853190104	0.643333333333333
-50	6	170.606892903646	0.813333333333333
-50	7.5	166.452433268229	0.773333333333333
-50	9	154.238891601562	0.573333333333333
-50	10.5	135.199178059896	0.273333333333333
-50	12	130.932820638021	0.203333333333333
-50	13.5	137.190755208333	0.303333333333333
-50	15	165.662841796875	0.75
-50	16.5	174.228719075521	0.866666666666667
-50	18	166.115315755208	0.75
-50	19.5	148.593139648438	0.476666666666667
-50	21	128.413492838542	0.2
-50	22.5	131.868286132812	0.236666666666667
-50	24	154.433390299479	0.583333333333333
-50	25.5	172.114054361979	0.863333333333333
-50	27	167.399088541667	0.813333333333333
-50	28.5	149.195963541667	0.523333333333333
-50	30	133.660074869792	0.283333333333333
-50	31.5	123.237101236979	0.126666666666667
-50	33	137.752482096354	0.363333333333333
-50	34.5	162.734781901042	0.726666666666667
-50	36	167.769368489583	0.813333333333333
-50	37.5	160.525309244792	0.7
-50	39	139.934692382812	0.383333333333333
-50	40.5	126.417439778646	0.166666666666667
-50	42	139.307047526042	0.356666666666667
-50	43.5	152.4462890625	0.53
-50	45	172.048950195312	0.82
-50	46.5	171.73583984375	0.85
-50	48	151.001586914062	0.533333333333333
-50	49.5	138.275553385417	0.34
-50	51	129.231567382812	0.19
-50	52.5	132.591756184896	0.233333333333333
-50	54	158.877970377604	0.663333333333333
-50	55.5	171.91162109375	0.863333333333333
-50	57	165.423990885417	0.773333333333333
-50	58.5	143.706461588542	0.446666666666667
-50	60	128.629353841146	0.19
-50	61.5	130.821329752604	0.203333333333333
-50	63	150.987345377604	0.523333333333333
-50	64.5	168.326619466146	0.8
-50	66	174.513142903646	0.87
-50	67.5	155.725911458333	0.603333333333333
-50	69	137.748819986979	0.323333333333333
-50	70.5	125.959269205729	0.153333333333333
-50	72	141.106567382812	0.38
-50	73.5	162.105916341146	0.716666666666667
-50	75	173.351236979167	0.89
-50	76.5	162.108357747396	0.73
-50	78	143.480224609375	0.44
-50	79.5	126.483357747396	0.176666666666667
-50	81	132.845662434896	0.26
-50	82.5	152.520345052083	0.563333333333333
-50	84	170.722045898438	0.82
-50	85.5	170.250040690104	0.833333333333333
-50	87	153.367919921875	0.576666666666667
-50	88.5	136.68212890625	0.323333333333333
-50	90	129.930216471354	0.183333333333333
-50	91.5	146.801350911458	0.466666666666667
-50	93	161.537679036458	0.68
-50	94.5	171.577962239583	0.836666666666667
-50	96	169.702555338542	0.783333333333333
-50	97.5	146.125691731771	0.44
-50	99	131.323649088542	0.213333333333333
-50	100.5	138.539225260417	0.313333333333333
-50	102	152.866414388021	0.523333333333333
-50	103.5	173.240356445312	0.866666666666667
-50	105	168.803304036458	0.796666666666667
-50	106.5	155.0244140625	0.576666666666667
-50	108	132.884724934896	0.266666666666667
-50	109.5	126.036376953125	0.143333333333333
-50	111	139.686482747396	0.343333333333333
-50	112.5	161.951090494792	0.67
-50	114	174.373982747396	0.883333333333333
-50	115.5	163.210245768229	0.726666666666667
-50	117	141.305135091146	0.373333333333333
-50	118.5	129.068603515625	0.173333333333333
-50	120	136.423543294271	0.28
-50	121.5	146.092936197917	0.413333333333333
-50	123	170.889282226562	0.79
-50	124.5	173.516031901042	0.843333333333333
-50	126	152.657674153646	0.566666666666667
-50	127.5	133.064168294271	0.283333333333333
-50	129	129.713134765625	0.22
-50	130.5	139.499918619792	0.353333333333333
-50	132	158.298543294271	0.636666666666667
-50	133.5	169.214070638021	0.846666666666667
-50	135	163.606974283854	0.756666666666667
-50	136.5	143.916015625	0.433333333333333
-50	138	127.463785807292	0.193333333333333
-50	139.5	130.434773763021	0.24
-50	141	146.347452799479	0.503333333333333
-50	142.5	166.229044596354	0.796666666666667
-50	144	170.933227539062	0.883333333333333
-50	145.5	153.302815755208	0.613333333333333
-50	147	133.165079752604	0.306666666666667
-50	148.5	126.126912434896	0.19
-50	150	136.98974609375	0.34

-45	0	145.350138346354	0.423333333333333
-45	1.5	129.822184244792	0.186666666666667
-45	3	129.460245768229	0.186666666666667
-45	4.5	145.543619791667	0.443333333333333
-45	6	166.324055989583	0.753333333333333
-45	7.5	176.035766601562	0.87
-45	9	167.042032877604	0.746666666666667
-45	10.5	141.847737630208	0.353333333333333
-45	12	124.709676106771	0.1
-45	13.5	136.128133138021	0.286666666666667
-45	15	159.437662760417	0.633333333333333
-45	16.5	173.408203125	0.86
-45	18	171.92138671875	0.823333333333333
-45	19.5	150.453287760417	0.52
-45	21	132.685953776042	0.253333333333333
-45	22.5	126.15234375	0.153333333333333
-45	24	140.470377604167	0.373333333333333
-45	25.5	164.337768554688	0.73
-45	27	174.252522786458	0.873333333333333
-45	28.5	165.984293619792	0.75
-45	30	145.669352213542	0.426666666666667
-45	31.5	127.726033528646	0.163333333333333
-45	33	128.750610351562	0.196666666666667
-45	34.5	155.68603515625	0.596666666666667
-45	36	166.929524739583	0.776666666666667
-45	37.5	172.460327148438	0.86
-45	39	160.46630859375	0.666666666666667
-45	40.5	133.287556966146	0.273333333333333
-45	42	127.865600585938	0.173333333333333
-45	43.5	137.625528971354	0.336666666666667
-45	45	162.730916341146	0.693333333333333
-45	46.5	171.292114257812	0.86
-45	48	165.717366536458	0.77
-45	49.5	149.915568033854	0.51
-45	51	128.774210611979	0.203333333333333
-45	52.5	129.183959960938	0.193333333333333
-45	54	147.991943359375	0.503333333333333
-45	55.5	164.936726888021	0.76
-45	57	171.665445963542	0.87
-45	58.5	163.533935546875	0.736666666666667
-45	60	140.809529622396	0.366666666666667
-45	61.5	128.309529622396	0.186666666666667
-45	63	136.303100585938	0.303333333333333
-45	64.5	150.25634765625	0.5
-45	66	169.092000325521	0.813333333333333
-45	67.5	170.386962890625	0.816666666666667
-45	69	156.910603841146	0.62
-45	70.5	138.877766927083	0.35
-45	72	128.818359375	0.19
-45	73.5	139.637044270833	0.353333333333333
-45	75	152.542521158854	0.546666666666667
-45	76.5	167.129923502604	0.803333333333333
-45	78	168.367716471354	0.803333333333333
-45	79.5	149.324544270833	0.516666666666667
-45	81	129.236653645833	0.213333333333333
-45	82.5	129.040730794271	0.216666666666667
-45	84	145.511474609375	0.483333333333333
-45	85.5	165.634969075521	0.79
-45	87	168.563435872396	0.853333333333333
-45	88.5	161.956787109375	0.72
-45	90	138.751017252604	0.363333333333333
-45	91.5	130.615234375	0.226666666666667
-45	93	137.008463541667	0.33
-45	94.5	153.945719401042	0.623333333333333
-45	96	169.997151692708	0.826666666666667
-45	97.5	170.614420572917	0.83
-45	99	156.302083333333	0.616666666666667
-45	100.5	134.53369140625	0.276666666666667
-45	102	125.899861653646	0.14
-45	103.5	143.311157226562	0.413333333333333
-45	105	161.912231445312	0.71
-45	106.5	171.598103841146	0.876666666666667
-45	108	165.599161783854	0.75
-45	109.5	143.901570638021	0.423333333333333
-45	111	129.17724609375	0.213333333333333
-45	112.5	134.288533528646	0.293333333333333
-45	114	155.990397135417	0.606666666666667
-45	115.5	165.788370768229	0.773333333333333
-45	117	172.015991210938	0.84
-45	118.5	162.034301757812	0.71
-45	120	136.976318359375	0.316666666666667
-45	121.5	126.722208658854	0.176666666666667
-45	123	133.399861653646	0.27
-45	124.5	155.03662109375	0.616666666666667
-45	126	169.815470377604	0.846666666666667
-45	127.5	164.510904947917	0.773333333333333
-45	129	151.445719401042	0.556666666666667
-45	130.5	128.910929361979	0.196666666666667
-45	132	132.359212239583	0.256666666666667
-45	133.5	148.623860677083	0.51
-45	135	165.676472981771	0.786666666666667
-45	136.5	167.439371744792	0.813333333333333
-45	138	162.450154622396	0.743333333333333
-45	139.5	136.027018229167	0.316666666666667
-45	141	126.133015950521	0.176666666666667
-45	142.5	132.597859700521	0.266666666666667
-45	144	154.904174804688	0.61
-45	145.5	164.105428059896	0.77
-45	147	170.986735026042	0.853333333333333
-45	148.5	153.517862955729	0.593333333333333
-45	150	129.751383463542	0.23

-40	0	146.815999348958	0.48
-40	1.5	131.809895833333	0.226666666666667
-40	3	126.626993815104	0.17
-40	4.5	142.576497395833	0.403333333333333
-40	6	162.61474609375	0.736666666666667
-40	7.5	171.396280924479	0.896666666666667
-40	9	163.69873046875	0.746666666666667
-40	10.5	144.435424804688	0.456666666666667
-40	12	125.586140950521	0.16
-40	13.5	130.979614257812	0.226666666666667
-40	15	151.971435546875	0.536666666666667
-40	16.5	168.260091145833	0.79
-40	18	172.078653971354	0.856666666666667
-40	19.5	158.809000651042	0.633333333333333
-40	21	138.43994140625	0.35
-40	22.5	127.860514322917	0.17
-40	24	137.836100260417	0.32
-40	25.5	157.653198242188	0.62
-40	27	171.77978515625	0.84
-40	28.5	170.214436848958	0.806666666666667
-40	30	149.573160807292	0.516666666666667
-40	31.5	136.228637695312	0.283333333333333
-40	33	127.349853515625	0.166666666666667
-40	34.5	140.319620768229	0.363333333333333
-40	36	161.631673177083	0.71
-40	37.5	173.726399739583	0.87
-40	39	166.303304036458	0.77
-40	40.5	148.69140625	0.486666666666667
-40	42	129.455362955729	0.22
-40	43.5	132.536824544271	0.243333333333333
-40	45	148.787434895833	0.51
-40	46.5	164.588012695312	0.756666666666667
-40	48	171.471964518229	0.853333333333333
-40	49.5	163.500366210938	0.713333333333333
-40	51	143.831990559896	0.406666666666667
-40	52.5	127.334798177083	0.156666666666667
-40	54	129.934895833333	0.183333333333333
-40	55.5	154.647216796875	0.596666666666667
-40	57	170.347290039062	0.843333333333333
-40	58.5	170.800170898438	0.846666666666667
-40	60	159.75830078125	0.656666666666667
-40	61.5	135.947672526042	0.303333333333333
-40	63	129.813842773438	0.233333333333333
-40	64.5	137.982788085938	0.356666666666667
-40	66	154.987386067708	0.623333333333333
-40	67.5	170.360921223958	0.85
-40	69	165.07568359375	0.786666666666667
-40	70.5	148.656412760417	0.533333333333333
-40	72	128.697916666667	0.226666666666667
-40	73.5	127.293294270833	0.213333333333333
-40	75	144.273071289062	0.476666666666667
-40	76.5	165.583699544271	0.8
-40	78	169.217529296875	0.86
-40	79.5	158.63525390625	0.706666666666667
-40	81	144.066162109375	0.45
-40	82.5	127.152709960938	0.206666666666667
-40	84	129.946695963542	0.236666666666667
-40	85.5	152.481689453125	0.586666666666667
-40	87	164.545288085938	0.753333333333333
-40	88.5	169.869588216146	0.856666666666667
-40	90	155.053100585938	0.61
-40	91.5	138.265380859375	0.36
-40	93	125.041707356771	0.163333333333333
-40	94.5	132.992960611979	0.286666666666667
-40	96	156.027425130208	0.636666666666667
-40	97.5	167.13134765625	0.806666666666667
-40	99	168.416951497396	0.81
-40	100.5	150.802612304688	0.556666666666667
-40	102	133.683878580729	0.28
-40	103.5	125.279337565104	0.156666666666667
-40	105	140.933430989583	0.366666666666667
-40	106.5	157.697143554688	0.64
-40	108	168.776652018229	0.833333333333333
-40	109.5	161.871948242188	0.726666666666667
-40	111	143.203531901042	0.426666666666667
-40	112.5	128.357747395833	0.196666666666667
-40	114	133.858846028646	0.266666666666667
-40	115.5	150.840657552083	0.55
-40	117	167.082926432292	0.81
