# wait_q1_set	su_S_North
# "wait_q1"	"su_S_North"
# 101
0	0.438333333333333
0.6	0.446666666666667
1.2	0.348333333333333
1.8	0.281666666666667
2.4	0.246666666666667
3	0.168333333333333
3.6	0.126666666666667
4.2	0.106666666666667
4.8	0.108333333333333
5.4	0.1
6	0.158333333333333
6.6	0.18
7.2	0.255
7.8	0.34
8.4	0.431666666666667
9	0.545
9.6	0.61
10.2	0.723333333333333
10.8	0.818333333333333
11.4	0.848333333333333
12	0.908333333333333
12.6	0.93
13.2	0.935
13.8	0.89
14.4	0.863333333333333
15	0.848333333333333
15.6	0.783333333333333
16.2	0.651666666666667
16.8	0.571666666666667
17.4	0.51
18	0.401666666666667
18.6	0.285
19.2	0.178333333333333
19.8	0.133333333333333
20.4	0.151666666666667
21	0.0883333333333333
21.6	0.0716666666666667
22.2	0.11
22.8	0.171666666666667
23.4	0.178333333333333
24	0.25
24.6	0.263333333333333
25.2	0.346666666666667
25.8	0.39
26.4	0.413333333333333
27	0.428333333333333
27.6	0.448333333333333
28.2	0.471666666666667
28.8	0.488333333333333
29.4	0.418333333333333
30	0.398333333333333
30.6	0.29
31.2	0.273333333333333
31.8	0.22
32.4	0.183333333333333
33	0.138333333333333
33.6	0.085
34.2	0.095
34.8	0.103333333333333
35.4	0.131666666666667
36	0.196666666666667
36.6	0.203333333333333
37.2	0.328333333333333
37.8	0.395
38.4	0.466666666666667
39	0.651666666666667
39.6	0.708333333333333
40.2	0.785
40.8	0.853333333333333
41.4	0.878333333333333
42	0.918333333333333
42.6	0.943333333333333
43.2	0.913333333333333
43.8	0.883333333333333
44.4	0.848333333333333
45	0.748333333333333
45.6	0.685
46.2	0.585
46.8	0.471666666666667
47.4	0.41
48	0.315
48.6	0.235
49.2	0.163333333333333
49.8	0.123333333333333
50.4	0.095
51	0.075
51.6	0.133333333333333
52.2	0.178333333333333
52.8	0.183333333333333
53.4	0.23
54	0.293333333333333
54.6	0.313333333333333
55.2	0.39
55.8	0.421666666666667
56.4	0.468333333333333
57	0.465
57.6	0.468333333333333
58.2	0.446666666666667
58.8	0.463333333333333
59.4	0.365
60	0.326666666666667
