# t_cz_set	su_S_North
# "t_cz"	"su_S_North"
# 51
0	0.6625
2	0.6125
4	0.4625
6	0.325
8	0.275
10	0.3
12	0.2625
14	0.3
16	0.4625
18	0.5875
20	0.775
22	0.8
24	0.7625
26	0.8125
28	0.875
30	0.8
32	0.7
34	0.5875
36	0.4
38	0.3125
40	0.3
42	0.1625
44	0.4
46	0.35
48	0.4875
50	0.6625
52	0.75
54	0.875
56	0.85
58	0.9125
60	0.7875
62	0.65
64	0.6
66	0.4125
68	0.4
70	0.2875
72	0.35
74	0.2875
76	0.3
78	0.475
80	0.6
82	0.5625
84	0.7875
86	0.85
88	0.8375
90	0.8625
92	0.775
94	0.7375
96	0.55
98	0.4625
100	0.3125
